Index,Date,Average Price,Type,Year,Region,Total Volume
38,3/04/2016,1.18,organic,2016,Houston,12965.74
39,27/03/2016,1.24,organic,2016,Houston,12911.19
40,20/03/2016,1.29,organic,2016,Houston,11260.96
41,13/03/2016,1.25,organic,2016,Houston,13002.96
42,6/03/2016,1.17,organic,2016,Houston,14320.97
43,28/02/2016,1.28,organic,2016,Houston,12784.14
44,21/02/2016,1.28,organic,2016,Houston,13399.83
45,14/02/2016,1.24,organic,2016,Houston,14196.18
46,7/02/2016,1.37,organic,2016,Houston,12049.42
47,31/01/2016,1.44,organic,2016,Houston,10657.65
48,24/01/2016,1.38,organic,2016,Houston,10504.4
49,17/01/2016,1.31,organic,2016,Houston,11306.09
50,10/01/2016,1.33,organic,2016,Houston,10100.44
51,3/01/2016,1.36,organic,2016,Houston,9643.77
0,25/12/2016,1.62,organic,2016,Indianapolis,2583.94
1,18/12/2016,1.45,organic,2016,Indianapolis,3202.84
2,11/12/2016,1.09,organic,2016,Indianapolis,6248.59
3,4/12/2016,1.63,organic,2016,Indianapolis,3346.65
4,27/11/2016,1.66,organic,2016,Indianapolis,2862.28
5,20/11/2016,1.59,organic,2016,Indianapolis,3377.88
6,13/11/2016,1.71,organic,2016,Indianapolis,3392.09
7,6/11/2016,1.81,organic,2016,Indianapolis,4057.85
8,30/10/2016,2.1,organic,2016,Indianapolis,3125.55
9,23/10/2016,1.58,organic,2016,Indianapolis,3929.64
10,16/10/2016,1.48,organic,2016,Indianapolis,3492.62
11,9/10/2016,1.48,organic,2016,Indianapolis,3479.15
12,2/10/2016,1.9,organic,2016,Indianapolis,2988.84
13,25/09/2016,1.97,organic,2016,Indianapolis,3007.07
14,18/09/2016,1.96,organic,2016,Indianapolis,2874.38
15,11/09/2016,1.59,organic,2016,Indianapolis,4864.91
16,4/09/2016,1.56,organic,2016,Indianapolis,5235.64
17,28/08/2016,1.25,organic,2016,Indianapolis,6033.01
18,21/08/2016,1.59,organic,2016,Indianapolis,4533.5
19,14/08/2016,1.67,organic,2016,Indianapolis,4592.37
20,7/08/2016,1.7,organic,2016,Indianapolis,4430.65
21,31/07/2016,1.8,organic,2016,Indianapolis,3264.33
22,24/07/2016,1.71,organic,2016,Indianapolis,3652.3
23,17/07/2016,1.19,organic,2016,Indianapolis,5015.85
24,10/07/2016,1.11,organic,2016,Indianapolis,5370.5
25,3/07/2016,1.39,organic,2016,Indianapolis,4245.31
26,26/06/2016,1.39,organic,2016,Indianapolis,4164.06
27,19/06/2016,1.37,organic,2016,Indianapolis,4509.52
28,12/06/2016,1.34,organic,2016,Indianapolis,4358.39
29,5/06/2016,1.25,organic,2016,Indianapolis,3998.08
30,29/05/2016,1.33,organic,2016,Indianapolis,4126.64
31,22/05/2016,1.36,organic,2016,Indianapolis,3722.4
32,15/05/2016,1.26,organic,2016,Indianapolis,4772.79
33,8/05/2016,1.3,organic,2016,Indianapolis,3820.07
34,1/05/2016,1.38,organic,2016,Indianapolis,4413.98
35,24/04/2016,1.27,organic,2016,Indianapolis,4243.55
36,17/04/2016,1.36,organic,2016,Indianapolis,4133.9
37,10/04/2016,1.15,organic,2016,Indianapolis,3566.21
38,3/04/2016,1.54,organic,2016,Indianapolis,2278.47
39,27/03/2016,1.4,organic,2016,Indianapolis,3215.76
40,20/03/2016,1.26,organic,2016,Indianapolis,3222.83
41,13/03/2016,1.39,organic,2016,Indianapolis,2555.93
42,6/03/2016,1.48,organic,2016,Indianapolis,1831.89
43,28/02/2016,1.6,organic,2016,Indianapolis,1901.93
44,21/02/2016,1.53,organic,2016,Indianapolis,2235.13
45,14/02/2016,1.24,organic,2016,Indianapolis,3182.4
46,7/02/2016,1.37,organic,2016,Indianapolis,3025.26
47,31/01/2016,1.38,organic,2016,Indianapolis,2450.94
48,24/01/2016,1.13,organic,2016,Indianapolis,3585.33
49,17/01/2016,1.51,organic,2016,Indianapolis,2169.25
50,10/01/2016,1.51,organic,2016,Indianapolis,2816.92
51,3/01/2016,1.53,organic,2016,Indianapolis,2057.45
0,25/12/2016,1.27,organic,2016,Jacksonville,3439.46
1,18/12/2016,1.27,organic,2016,Jacksonville,2966.96
2,11/12/2016,1.34,organic,2016,Jacksonville,4102.26
3,4/12/2016,1.35,organic,2016,Jacksonville,3690.99
4,27/11/2016,1.43,organic,2016,Jacksonville,3212.61
5,20/11/2016,1.49,organic,2016,Jacksonville,4653.39
6,13/11/2016,1.47,organic,2016,Jacksonville,4890.43
7,6/11/2016,1.43,organic,2016,Jacksonville,3789.61
8,30/10/2016,1.41,organic,2016,Jacksonville,4355.53
9,23/10/2016,1.4,organic,2016,Jacksonville,2998.64
10,16/10/2016,1.36,organic,2016,Jacksonville,3022.99
11,9/10/2016,1.98,organic,2016,Jacksonville,2187.6
12,2/10/2016,2.24,organic,2016,Jacksonville,1990.61
13,25/09/2016,1.46,organic,2016,Jacksonville,4250.85
14,18/09/2016,1.36,organic,2016,Jacksonville,5115.54
15,11/09/2016,1.87,organic,2016,Jacksonville,2614.82
16,4/09/2016,1.87,organic,2016,Jacksonville,2670.47
17,28/08/2016,1.73,organic,2016,Jacksonville,2400.5
18,21/08/2016,2,organic,2016,Jacksonville,3378.48
19,14/08/2016,2.1,organic,2016,Jacksonville,3471.82
20,7/08/2016,2.01,organic,2016,Jacksonville,4141.49
21,31/07/2016,1.92,organic,2016,Jacksonville,3706.68
22,24/07/2016,2.17,organic,2016,Jacksonville,4109.11
23,17/07/2016,2.11,organic,2016,Jacksonville,3794.69
24,10/07/2016,1.68,organic,2016,Jacksonville,3843.3
25,3/07/2016,1.26,organic,2016,Jacksonville,6402.23
26,26/06/2016,1.72,organic,2016,Jacksonville,3794.29
27,19/06/2016,1.71,organic,2016,Jacksonville,3747.81
28,12/06/2016,1.73,organic,2016,Jacksonville,3772.07
29,5/06/2016,1.64,organic,2016,Jacksonville,3604.28
30,29/05/2016,1.63,organic,2016,Jacksonville,4110.96
31,22/05/2016,1.66,organic,2016,Jacksonville,3862.88
32,15/05/2016,1.76,organic,2016,Jacksonville,3079.43
33,8/05/2016,1.7,organic,2016,Jacksonville,3174.26
34,1/05/2016,1.65,organic,2016,Jacksonville,3584.65
35,24/04/2016,1.64,organic,2016,Jacksonville,3650.65
36,17/04/2016,1.73,organic,2016,Jacksonville,3452.46
37,10/04/2016,1.62,organic,2016,Jacksonville,3379.11
38,3/04/2016,1.66,organic,2016,Jacksonville,3632.75
39,27/03/2016,1.73,organic,2016,Jacksonville,2778.43
40,20/03/2016,1.58,organic,2016,Jacksonville,3783.94
41,13/03/2016,1.7,organic,2016,Jacksonville,3152.41
42,6/03/2016,1.83,organic,2016,Jacksonville,2650.6
43,28/02/2016,1.8,organic,2016,Jacksonville,2362.13
44,21/02/2016,1.76,organic,2016,Jacksonville,2679.98
45,14/02/2016,1.73,organic,2016,Jacksonville,2550.87
46,7/02/2016,1.7,organic,2016,Jacksonville,2292.78
47,31/01/2016,1.74,organic,2016,Jacksonville,2697.3
48,24/01/2016,1.66,organic,2016,Jacksonville,2934.24
49,17/01/2016,1.8,organic,2016,Jacksonville,2613.23
50,10/01/2016,1.76,organic,2016,Jacksonville,2737.65
51,3/01/2016,1.51,organic,2016,Jacksonville,5893.02
0,25/12/2016,1.35,organic,2016,LasVegas,9519.43
1,18/12/2016,1.42,organic,2016,LasVegas,7232.71
2,11/12/2016,1.76,organic,2016,LasVegas,6257.58
3,4/12/2016,2.17,organic,2016,LasVegas,4786.42
4,27/11/2016,1.74,organic,2016,LasVegas,6539.69
5,20/11/2016,1.83,organic,2016,LasVegas,6717.05
6,13/11/2016,1.51,organic,2016,LasVegas,11117.12
7,6/11/2016,1.94,organic,2016,LasVegas,6815.62
8,30/10/2016,2.76,organic,2016,LasVegas,3238.28
9,23/10/2016,2.3,organic,2016,LasVegas,2988.4
10,16/10/2016,2.85,organic,2016,LasVegas,4317.31
11,9/10/2016,2.09,organic,2016,LasVegas,5771.2
12,2/10/2016,3.03,organic,2016,LasVegas,3714.71
13,25/09/2016,2.91,organic,2016,LasVegas,4103.97
14,18/09/2016,2.04,organic,2016,LasVegas,6494.77
15,11/09/2016,2.2,organic,2016,LasVegas,7662.66
16,4/09/2016,2.02,organic,2016,LasVegas,9266.73
17,28/08/2016,2.02,organic,2016,LasVegas,8132.79
18,21/08/2016,1.99,organic,2016,LasVegas,8861.21
19,14/08/2016,2.14,organic,2016,LasVegas,8267.22
20,7/08/2016,2.16,organic,2016,LasVegas,9591.2
21,31/07/2016,2.27,organic,2016,LasVegas,9953.15
22,24/07/2016,2.3,organic,2016,LasVegas,10298.23
23,17/07/2016,2.25,organic,2016,LasVegas,10784.6
24,10/07/2016,1.9,organic,2016,LasVegas,13234.04
25,3/07/2016,1.59,organic,2016,LasVegas,15607.26
26,26/06/2016,1.56,organic,2016,LasVegas,13868.58
27,19/06/2016,1.52,organic,2016,LasVegas,13092.1
28,12/06/2016,1.42,organic,2016,LasVegas,14204.88
29,5/06/2016,1.41,organic,2016,LasVegas,14224.73
30,29/05/2016,1.35,organic,2016,LasVegas,22983.35
31,22/05/2016,1.38,organic,2016,LasVegas,17710.51
32,15/05/2016,1.2,organic,2016,LasVegas,28101.68
33,8/05/2016,1.31,organic,2016,LasVegas,13681.17
34,1/05/2016,1.51,organic,2016,LasVegas,13228.93
35,24/04/2016,1.36,organic,2016,LasVegas,19698.45
36,17/04/2016,1.34,organic,2016,LasVegas,20001.54
37,10/04/2016,1.22,organic,2016,LasVegas,13473.17
38,3/04/2016,1.25,organic,2016,LasVegas,12425.65
39,27/03/2016,1.41,organic,2016,LasVegas,10187.56
40,20/03/2016,1.35,organic,2016,LasVegas,9463.68
41,13/03/2016,1.33,organic,2016,LasVegas,9530.49
42,6/03/2016,1.3,organic,2016,LasVegas,11858.2
43,28/02/2016,1.29,organic,2016,LasVegas,10997.51
44,21/02/2016,1.44,organic,2016,LasVegas,8237.96
45,14/02/2016,1.28,organic,2016,LasVegas,9595.71
46,7/02/2016,1.41,organic,2016,LasVegas,7720.32
47,31/01/2016,1.68,organic,2016,LasVegas,6797.74
48,24/01/2016,1.47,organic,2016,LasVegas,9297.5
49,17/01/2016,1.47,organic,2016,LasVegas,8854.46
50,10/01/2016,1.41,organic,2016,LasVegas,8480.1
51,3/01/2016,1.69,organic,2016,LasVegas,7552.52
0,25/12/2016,1.17,organic,2016,LosAngeles,81458.1
1,18/12/2016,1.29,organic,2016,LosAngeles,75362.42
2,11/12/2016,1.31,organic,2016,LosAngeles,77692.93
3,4/12/2016,1.52,organic,2016,LosAngeles,68500.56
4,27/11/2016,1.64,organic,2016,LosAngeles,63734.67
5,20/11/2016,1.67,organic,2016,LosAngeles,60249.61
6,13/11/2016,1.7,organic,2016,LosAngeles,66733.93
7,6/11/2016,1.94,organic,2016,LosAngeles,64388.86
8,30/10/2016,2.1,organic,2016,LosAngeles,48849.52
9,23/10/2016,2.44,organic,2016,LosAngeles,35647.66
10,16/10/2016,1.85,organic,2016,LosAngeles,56666.92
11,9/10/2016,1.58,organic,2016,LosAngeles,72073.73
12,2/10/2016,1.52,organic,2016,LosAngeles,76112.99
13,25/09/2016,1.62,organic,2016,LosAngeles,62154.36
14,18/09/2016,1.47,organic,2016,LosAngeles,74445.93
15,11/09/2016,1.2,organic,2016,LosAngeles,109755.53
16,4/09/2016,1.29,organic,2016,LosAngeles,106844.47
17,28/08/2016,1.26,organic,2016,LosAngeles,104270.76
18,21/08/2016,1.19,organic,2016,LosAngeles,114354.69
19,14/08/2016,1.2,organic,2016,LosAngeles,131165.91
20,7/08/2016,1.14,organic,2016,LosAngeles,130613.45
21,31/07/2016,1.21,organic,2016,LosAngeles,115313.85
22,24/07/2016,1.21,organic,2016,LosAngeles,111080.96
23,17/07/2016,1.23,organic,2016,LosAngeles,114343.02
24,10/07/2016,1.15,organic,2016,LosAngeles,125690.61
25,3/07/2016,1.23,organic,2016,LosAngeles,116296.31
26,26/06/2016,1.18,organic,2016,LosAngeles,112304.11
27,19/06/2016,1.23,organic,2016,LosAngeles,110087.71
28,12/06/2016,1.15,organic,2016,LosAngeles,106514.62
29,5/06/2016,1.18,organic,2016,LosAngeles,99717.99
30,29/05/2016,1.11,organic,2016,LosAngeles,111714.45
31,22/05/2016,0.98,organic,2016,LosAngeles,115978.52
32,15/05/2016,1.14,organic,2016,LosAngeles,108031.14
33,8/05/2016,1.13,organic,2016,LosAngeles,119123.05
34,1/05/2016,1.11,organic,2016,LosAngeles,102002.62
35,24/04/2016,1.04,organic,2016,LosAngeles,117010.57
36,17/04/2016,1.01,organic,2016,LosAngeles,106228.91
37,10/04/2016,1.05,organic,2016,LosAngeles,108798.33
38,3/04/2016,1.08,organic,2016,LosAngeles,117966.34
39,27/03/2016,1.07,organic,2016,LosAngeles,104358.7
40,20/03/2016,1.1,organic,2016,LosAngeles,96605.4
41,13/03/2016,1.09,organic,2016,LosAngeles,117245.31
42,6/03/2016,0.96,organic,2016,LosAngeles,115143.8
43,28/02/2016,0.96,organic,2016,LosAngeles,128489.58
44,21/02/2016,1.07,organic,2016,LosAngeles,91664.08
45,14/02/2016,1.09,organic,2016,LosAngeles,89422.16
46,7/02/2016,1.07,organic,2016,LosAngeles,80943.91
47,31/01/2016,1.02,organic,2016,LosAngeles,81433.73
48,24/01/2016,1.06,organic,2016,LosAngeles,79706.09
49,17/01/2016,1.18,organic,2016,LosAngeles,65863.8
50,10/01/2016,1.08,organic,2016,LosAngeles,80027.43
51,3/01/2016,1.15,organic,2016,LosAngeles,60896.62
0,25/12/2016,1.53,organic,2016,Louisville,1619.79
1,18/12/2016,1.23,organic,2016,Louisville,2237.49
2,11/12/2016,1.16,organic,2016,Louisville,1887.69
3,4/12/2016,1.28,organic,2016,Louisville,2391.74
4,27/11/2016,1.26,organic,2016,Louisville,3129.1
5,20/11/2016,0.93,organic,2016,Louisville,4880.21
6,13/11/2016,0.94,organic,2016,Louisville,4559.57
7,6/11/2016,1.17,organic,2016,Louisville,4143.28
8,30/10/2016,1.82,organic,2016,Louisville,2038.12
9,23/10/2016,1.03,organic,2016,Louisville,3422.91
10,16/10/2016,1.24,organic,2016,Louisville,2470.03
11,9/10/2016,1.08,organic,2016,Louisville,4017.83
12,2/10/2016,1.87,organic,2016,Louisville,1610.43
13,25/09/2016,1.81,organic,2016,Louisville,1727.77
14,18/09/2016,1.31,organic,2016,Louisville,2194.01
15,11/09/2016,1.07,organic,2016,Louisville,3778.51
16,4/09/2016,1.04,organic,2016,Louisville,4804.36
17,28/08/2016,1.23,organic,2016,Louisville,3998.13
18,21/08/2016,1.53,organic,2016,Louisville,3132.72
19,14/08/2016,1.59,organic,2016,Louisville,3017.94
20,7/08/2016,1.32,organic,2016,Louisville,3614.21
21,31/07/2016,1.3,organic,2016,Louisville,3887.95
22,24/07/2016,1.8,organic,2016,Louisville,2109.9
23,17/07/2016,1.26,organic,2016,Louisville,2918.73
24,10/07/2016,1.25,organic,2016,Louisville,3026.31
25,3/07/2016,1.05,organic,2016,Louisville,3479.9
26,26/06/2016,1.24,organic,2016,Louisville,3244.63
27,19/06/2016,0.85,organic,2016,Louisville,5739.09
28,12/06/2016,1.31,organic,2016,Louisville,3592.49
29,5/06/2016,1.19,organic,2016,Louisville,3028.17
30,29/05/2016,1.5,organic,2016,Louisville,1972.92
31,22/05/2016,1.28,organic,2016,Louisville,2178.13
32,15/05/2016,1.48,organic,2016,Louisville,2477.92
33,8/05/2016,1.47,organic,2016,Louisville,1825.53
34,1/05/2016,1.35,organic,2016,Louisville,2389.94
35,24/04/2016,1.22,organic,2016,Louisville,2986.31
36,17/04/2016,1.4,organic,2016,Louisville,2863.95
37,10/04/2016,1.41,organic,2016,Louisville,1886.22
38,3/04/2016,1.43,organic,2016,Louisville,1682.3
39,27/03/2016,1.32,organic,2016,Louisville,2136.97
40,20/03/2016,1.51,organic,2016,Louisville,1883.74
41,13/03/2016,1.08,organic,2016,Louisville,3691.76
42,6/03/2016,0.96,organic,2016,Louisville,3033.63
43,28/02/2016,1.69,organic,2016,Louisville,1081.74
44,21/02/2016,1.64,organic,2016,Louisville,897.77
45,14/02/2016,1.72,organic,2016,Louisville,1023.51
46,7/02/2016,1.59,organic,2016,Louisville,1259.46
47,31/01/2016,1.55,organic,2016,Louisville,1293.69
48,24/01/2016,1.49,organic,2016,Louisville,1929.38
49,17/01/2016,1.85,organic,2016,Louisville,1241.24
50,10/01/2016,1.68,organic,2016,Louisville,1460.66
51,3/01/2016,1.74,organic,2016,Louisville,1057.26
0,25/12/2016,1.17,organic,2016,MiamiFtLauderdale,3329.28
1,18/12/2016,1.17,organic,2016,MiamiFtLauderdale,4166.56
2,11/12/2016,1.37,organic,2016,MiamiFtLauderdale,3471.8
3,4/12/2016,1.52,organic,2016,MiamiFtLauderdale,4028.26
4,27/11/2016,1.6,organic,2016,MiamiFtLauderdale,2084.95
5,20/11/2016,1.6,organic,2016,MiamiFtLauderdale,2157.46
6,13/11/2016,1.55,organic,2016,MiamiFtLauderdale,3847.1
7,6/11/2016,1.64,organic,2016,MiamiFtLauderdale,3297.5
8,30/10/2016,1.58,organic,2016,MiamiFtLauderdale,385.55
9,23/10/2016,1.58,organic,2016,MiamiFtLauderdale,542.85
10,16/10/2016,1.52,organic,2016,MiamiFtLauderdale,991.33
11,9/10/2016,1.45,organic,2016,MiamiFtLauderdale,1613.43
12,2/10/2016,1.49,organic,2016,MiamiFtLauderdale,472.82
13,25/09/2016,1.43,organic,2016,MiamiFtLauderdale,1041.31
14,18/09/2016,1.36,organic,2016,MiamiFtLauderdale,3632.29
15,11/09/2016,1.36,organic,2016,MiamiFtLauderdale,3994.86
16,4/09/2016,1.36,organic,2016,MiamiFtLauderdale,6149.19
17,28/08/2016,1.36,organic,2016,MiamiFtLauderdale,3603.58
18,21/08/2016,1.34,organic,2016,MiamiFtLauderdale,5381.19
19,14/08/2016,1.34,organic,2016,MiamiFtLauderdale,6720.9
20,7/08/2016,1.33,organic,2016,MiamiFtLauderdale,3513.86
21,31/07/2016,1.22,organic,2016,MiamiFtLauderdale,4361.66
22,24/07/2016,1.19,organic,2016,MiamiFtLauderdale,6019.75
23,17/07/2016,1.33,organic,2016,MiamiFtLauderdale,4714.49
24,10/07/2016,1.49,organic,2016,MiamiFtLauderdale,4918.83
25,3/07/2016,1.24,organic,2016,MiamiFtLauderdale,6525.8
26,26/06/2016,1.39,organic,2016,MiamiFtLauderdale,4836.08
27,19/06/2016,1.29,organic,2016,MiamiFtLauderdale,5180.22
28,12/06/2016,1.3,organic,2016,MiamiFtLauderdale,4524
29,5/06/2016,1.29,organic,2016,MiamiFtLauderdale,4859.13
30,29/05/2016,1.27,organic,2016,MiamiFtLauderdale,5931.42
31,22/05/2016,1.4,organic,2016,MiamiFtLauderdale,5366.43
32,15/05/2016,1.42,organic,2016,MiamiFtLauderdale,6346.82
33,8/05/2016,1.48,organic,2016,MiamiFtLauderdale,4317.01
34,1/05/2016,1.43,organic,2016,MiamiFtLauderdale,4107.48
35,24/04/2016,1.39,organic,2016,MiamiFtLauderdale,6498.57
36,17/04/2016,1.57,organic,2016,MiamiFtLauderdale,2548.55
37,10/04/2016,1.33,organic,2016,MiamiFtLauderdale,4177.97
38,3/04/2016,1.32,organic,2016,MiamiFtLauderdale,4136.14
39,27/03/2016,1.33,organic,2016,MiamiFtLauderdale,3982.06
40,20/03/2016,1.33,organic,2016,MiamiFtLauderdale,3445.84
41,13/03/2016,1.3,organic,2016,MiamiFtLauderdale,3678.06
42,6/03/2016,1.49,organic,2016,MiamiFtLauderdale,2403.4
43,28/02/2016,1.51,organic,2016,MiamiFtLauderdale,2199.14
44,21/02/2016,1.4,organic,2016,MiamiFtLauderdale,2774.54
45,14/02/2016,1.45,organic,2016,MiamiFtLauderdale,3336.03
46,7/02/2016,1.44,organic,2016,MiamiFtLauderdale,3152.51
47,31/01/2016,1.54,organic,2016,MiamiFtLauderdale,1844.79
48,24/01/2016,1.42,organic,2016,MiamiFtLauderdale,3020.48
49,17/01/2016,1.49,organic,2016,MiamiFtLauderdale,2528.26
50,10/01/2016,1.52,organic,2016,MiamiFtLauderdale,4664.6
51,3/01/2016,1.24,organic,2016,MiamiFtLauderdale,15211.54
0,25/12/2016,1.68,organic,2016,Midsouth,72923.61
1,18/12/2016,1.46,organic,2016,Midsouth,77030.91
2,11/12/2016,1.46,organic,2016,Midsouth,86740.86
3,4/12/2016,1.59,organic,2016,Midsouth,83334.43
4,27/11/2016,1.7,organic,2016,Midsouth,86492.45
5,20/11/2016,1.46,organic,2016,Midsouth,113766.24
6,13/11/2016,1.53,organic,2016,Midsouth,106921.43
7,6/11/2016,1.48,organic,2016,Midsouth,134399.76
8,30/10/2016,1.78,organic,2016,Midsouth,97718.73
9,23/10/2016,1.37,organic,2016,Midsouth,125288.5
10,16/10/2016,1.49,organic,2016,Midsouth,111504.63
11,9/10/2016,1.34,organic,2016,Midsouth,136026.05
12,2/10/2016,1.86,organic,2016,Midsouth,89438.27
13,25/09/2016,1.74,organic,2016,Midsouth,107211.26
14,18/09/2016,1.74,organic,2016,Midsouth,108615.07
15,11/09/2016,1.5,organic,2016,Midsouth,140233.78
16,4/09/2016,1.52,organic,2016,Midsouth,139031.27
17,28/08/2016,1.51,organic,2016,Midsouth,121291.96
18,21/08/2016,1.65,organic,2016,Midsouth,122874.61
19,14/08/2016,1.62,organic,2016,Midsouth,112079.18
20,7/08/2016,1.49,organic,2016,Midsouth,134739.2
21,31/07/2016,1.56,organic,2016,Midsouth,113650.17
22,24/07/2016,1.75,organic,2016,Midsouth,103128.79
23,17/07/2016,1.59,organic,2016,Midsouth,118719.38
24,10/07/2016,1.6,organic,2016,Midsouth,105955.43
25,3/07/2016,1.52,organic,2016,Midsouth,106192.85
26,26/06/2016,1.51,organic,2016,Midsouth,106015.19
27,19/06/2016,1.36,organic,2016,Midsouth,112443.19
28,12/06/2016,1.46,organic,2016,Midsouth,112023.04
29,5/06/2016,1.37,organic,2016,Midsouth,121790.25
30,29/05/2016,1.46,organic,2016,Midsouth,110144.07
31,22/05/2016,1.37,organic,2016,Midsouth,109558.94
32,15/05/2016,1.48,organic,2016,Midsouth,96681.58
33,8/05/2016,1.39,organic,2016,Midsouth,103093.15
34,1/05/2016,1.55,organic,2016,Midsouth,97128.22
35,24/04/2016,1.5,organic,2016,Midsouth,104046.63
36,17/04/2016,1.22,organic,2016,Midsouth,126949.67
37,10/04/2016,1.18,organic,2016,Midsouth,143035.65
38,3/04/2016,1.58,organic,2016,Midsouth,81780.18
39,27/03/2016,1.4,organic,2016,Midsouth,86908.34
40,20/03/2016,1.37,organic,2016,Midsouth,81394.4
41,13/03/2016,1.4,organic,2016,Midsouth,91287.93
42,6/03/2016,1.44,organic,2016,Midsouth,82249.97
43,28/02/2016,1.58,organic,2016,Midsouth,60098.19
44,21/02/2016,1.57,organic,2016,Midsouth,59602.55
45,14/02/2016,1.52,organic,2016,Midsouth,66026.03
46,7/02/2016,1.52,organic,2016,Midsouth,70234.9
47,31/01/2016,1.47,organic,2016,Midsouth,71803.09
48,24/01/2016,1.54,organic,2016,Midsouth,72219
49,17/01/2016,1.59,organic,2016,Midsouth,57822.5
50,10/01/2016,1.46,organic,2016,Midsouth,76440.12
51,3/01/2016,1.54,organic,2016,Midsouth,64689.53
0,25/12/2016,1.5,organic,2016,Nashville,3223.64
1,18/12/2016,1.05,organic,2016,Nashville,4534.36
2,11/12/2016,1.02,organic,2016,Nashville,5039.91
3,4/12/2016,0.83,organic,2016,Nashville,8502.78
4,27/11/2016,1.44,organic,2016,Nashville,5824.66
5,20/11/2016,0.8,organic,2016,Nashville,14848.98
6,13/11/2016,0.98,organic,2016,Nashville,11863.79
7,6/11/2016,0.88,organic,2016,Nashville,14545.51
8,30/10/2016,1.68,organic,2016,Nashville,6293.04
9,23/10/2016,0.82,organic,2016,Nashville,13219.08
10,16/10/2016,1.05,organic,2016,Nashville,8007.21
11,9/10/2016,0.68,organic,2016,Nashville,16638.93
12,2/10/2016,1.74,organic,2016,Nashville,4636.33
13,25/09/2016,1.72,organic,2016,Nashville,4411.99
14,18/09/2016,1.5,organic,2016,Nashville,6309.42
15,11/09/2016,0.93,organic,2016,Nashville,14786.96
16,4/09/2016,0.93,organic,2016,Nashville,16110.05
17,28/08/2016,1.3,organic,2016,Nashville,9481.1
18,21/08/2016,1.48,organic,2016,Nashville,9322.85
19,14/08/2016,1.48,organic,2016,Nashville,9978.31
20,7/08/2016,1.19,organic,2016,Nashville,13685.61
21,31/07/2016,1.11,organic,2016,Nashville,12337.37
22,24/07/2016,1.77,organic,2016,Nashville,7162.2
23,17/07/2016,1.2,organic,2016,Nashville,11534.1
24,10/07/2016,1.35,organic,2016,Nashville,10013.26
25,3/07/2016,0.89,organic,2016,Nashville,15605.42
26,26/06/2016,1.18,organic,2016,Nashville,9785.03
27,19/06/2016,0.86,organic,2016,Nashville,14368.37
28,12/06/2016,1.31,organic,2016,Nashville,11428.18
29,5/06/2016,1.08,organic,2016,Nashville,13135.08
30,29/05/2016,1.16,organic,2016,Nashville,11609.26
31,22/05/2016,1.16,organic,2016,Nashville,11734.73
32,15/05/2016,1.26,organic,2016,Nashville,14199.98
33,8/05/2016,0.94,organic,2016,Nashville,16049.96
34,1/05/2016,1.45,organic,2016,Nashville,8547.72
35,24/04/2016,1.18,organic,2016,Nashville,11773.05
36,17/04/2016,0.86,organic,2016,Nashville,28242.04
37,10/04/2016,0.85,organic,2016,Nashville,30449.23
38,3/04/2016,1.59,organic,2016,Nashville,6681.85
39,27/03/2016,1.46,organic,2016,Nashville,7913.84
40,20/03/2016,1.53,organic,2016,Nashville,6926.91
41,13/03/2016,1.32,organic,2016,Nashville,12819.92
42,6/03/2016,1.32,organic,2016,Nashville,11949.2
43,28/02/2016,1.53,organic,2016,Nashville,5288.17
44,21/02/2016,1.49,organic,2016,Nashville,4856.96
45,14/02/2016,1.42,organic,2016,Nashville,5590.9
46,7/02/2016,1.4,organic,2016,Nashville,5805.78
47,31/01/2016,1.39,organic,2016,Nashville,5767.66
48,24/01/2016,1.37,organic,2016,Nashville,6554.54
49,17/01/2016,1.51,organic,2016,Nashville,5750.49
50,10/01/2016,1.53,organic,2016,Nashville,4746.74
51,3/01/2016,1.42,organic,2016,Nashville,5741.19
0,25/12/2016,1.41,organic,2016,NewOrleansMobile,3918.94
1,18/12/2016,1.43,organic,2016,NewOrleansMobile,2560.46
2,11/12/2016,1.51,organic,2016,NewOrleansMobile,2516.58
3,4/12/2016,1.55,organic,2016,NewOrleansMobile,2945.91
4,27/11/2016,1.48,organic,2016,NewOrleansMobile,2425.61
5,20/11/2016,1.55,organic,2016,NewOrleansMobile,3713.49
6,13/11/2016,1.51,organic,2016,NewOrleansMobile,5038.15
7,6/11/2016,1.66,organic,2016,NewOrleansMobile,3968.96
8,30/10/2016,1.59,organic,2016,NewOrleansMobile,3649.01
9,23/10/2016,1.51,organic,2016,NewOrleansMobile,2300.83
10,16/10/2016,1.68,organic,2016,NewOrleansMobile,2886
11,9/10/2016,1.91,organic,2016,NewOrleansMobile,994.05
12,2/10/2016,1.72,organic,2016,NewOrleansMobile,1263.25
13,25/09/2016,1.5,organic,2016,NewOrleansMobile,3382.35
14,18/09/2016,1.4,organic,2016,NewOrleansMobile,3088.88
15,11/09/2016,1.42,organic,2016,NewOrleansMobile,3703.61
16,4/09/2016,1.52,organic,2016,NewOrleansMobile,4206.78
17,28/08/2016,1.49,organic,2016,NewOrleansMobile,3743.27
18,21/08/2016,1.56,organic,2016,NewOrleansMobile,3603.85
19,14/08/2016,1.55,organic,2016,NewOrleansMobile,5197.45
20,7/08/2016,1.55,organic,2016,NewOrleansMobile,4968.45
21,31/07/2016,1.41,organic,2016,NewOrleansMobile,5187.23
